gesture_index,gesture_name,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7
4,right,121.9,269.5,127.4,358.8,384.1,341.1,337.6
4,right,121.8,269.5,127.4,358.7,383.9,341.6,337.8
4,right,121.9,270.0,127.5,358.4,383.6,340.9,337.6
4,right,121.9,270.4,127.4,359.0,384.3,341.6,338.0
4,right,121.9,270.7,127.4,359.1,384.2,341.6,337.9
4,right,121.8,270.5,127.1,357.8,383.4,340.8,337.2
4,right,122.1,271.1,127.5,358.1,383.9,341.4,337.7
4,right,121.8,270.8,127.2,357.7,383.3,340.5,337.3
4,right,122.1,271.3,127.5,358.2,384.5,341.4,337.9
4,right,122.0,271.8,127.3,357.9,383.9,341.0,337.4
4,right,122.2,271.9,127.4,358.1,383.8,341.3,338.0
4,right,122.0,271.4,127.2,357.5,383.4,340.5,336.8
4,right,122.0,271.7,127.3,357.7,383.1,340.8,337.3
4,right,122.0,271.8,127.2,357.4,383.2,340.6,336.7
4,right,122.1,271.9,127.1,357.6,383.7,340.6,337.4
4,right,121.9,271.9,127.4,357.7,383.5,341.0,337.4
4,right,122.2,272.5,127.4,357.9,383.5,340.8,337.4
4,right,121.9,271.7,127.2,356.7,382.6,340.2,336.4
4,right,122.0,272.1,127.2,357.4,383.2,340.2,337.0
4,right,122.0,271.4,127.1,357.3,382.9,340.3,337.0
4,right,122.1,272.1,127.4,357.7,383.2,340.6,336.8
4,right,122.0,271.6,127.2,356.9,383.1,340.5,336.8
4,right,122.2,272.1,127.3,357.7,383.4,341.0,337.3
4,right,122.2,271.7,127.1,357.7,383.1,340.2,337.1
4,right,122.0,271.5,127.1,357.4,383.4,340.3,336.4
4,right,121.9,271.3,127.0,357.3,382.8,339.8,336.7
4,right,122.1,271.1,127.2,357.1,382.9,340.5,336.9
4,right,122.1,271.5,127.2,357.7,383.0,340.7,337.2
4,right,122.1,270.9,127.3,357.5,383.3,340.4,337.1
4,right,121.8,270.2,127.0,356.8,382.4,340.1,336.6
4,right,122.1,270.4,127.6,357.6,383.0,340.7,336.7
4,right,122.0,269.8,127.3,357.5,382.8,340.7,336.6
4,right,122.0,269.6,127.6,357.8,383.5,341.1,337.6
4,right,122.0,269.4,127.4,358.0,383.4,340.7,337.5
4,right,122.2,269.3,127.6,357.6,383.5,341.1,337.6
4,right,122.1,268.9,127.5,357.8,383.3,340.6,337.4
4,right,122.2,268.9,127.6,358.1,383.8,341.3,337.5
4,right,122.2,269.0,127.7,357.8,383.8,340.8,337.7
4,right,122.0,268.7,127.5,357.9,383.8,340.7,337.9
4,right,122.1,269.1,127.7,358.4,383.7,341.1,337.9
4,right,122.1,269.1,127.8,358.2,383.7,341.3,337.9
0,stop,134.7,340.3,136.9,354.8,382.6,342.3,348.7
0,stop,134.4,340.7,136.9,355.0,382.6,342.6,348.5
0,stop,134.5,340.9,136.9,354.7,382.5,342.1,348.4
0,stop,134.6,341.3,136.9,354.2,382.8,342.3,348.5
0,stop,134.6,341.6,137.0,353.9,382.6,341.7,347.9
0,stop,134.8,341.2,136.8,353.4,382.6,341.6,347.8
0,stop,134.7,341.4,136.9,353.6,382.2,341.1,348.1
0,stop,134.6,341.5,136.6,353.2,382.1,341.0,347.6
0,stop,134.9,342.0,137.3,353.8,382.3,341.5,347.9
0,stop,134.9,341.8,137.0,352.9,382.4,341.2,347.3
0,stop,134.5,341.9,137.0,352.6,382.2,340.7,346.7
0,stop,134.9,342.5,137.2,353.3,382.7,340.8,347.3
0,stop,134.8,342.1,137.2,352.7,381.8,340.3,346.6
0,stop,134.9,342.5,137.0,352.1,381.9,340.4,346.4
0,stop,135.0,342.1,137.1,351.6,381.7,340.0,346.0
0,stop,134.9,342.0,137.2,351.3,381.1,339.0,345.4
0,stop,134.8,341.9,137.2,350.5,381.2,339.0,344.9
0,stop,135.1,341.7,137.1,350.7,380.6,338.6,344.6
0,stop,134.8,341.6,137.0,350.4,380.5,338.5,344.5
0,stop,134.8,341.5,136.9,349.7,380.3,338.1,344.0
0,stop,134.9,341.7,137.0,349.9,380.6,338.2,344.3
0,stop,135.0,341.5,137.3,349.9,380.4,338.1,343.9
0,stop,134.8,341.6,137.2,350.4,380.3,338.2,343.9
0,stop,134.8,341.1,137.1,349.7,380.0,337.6,343.1
0,stop,134.8,341.4,137.3,349.7,380.1,337.7,343.7
0,stop,134.9,340.8,137.1,349.1,379.8,337.3,343.4
0,stop,134.8,340.8,137.1,348.8,379.6,337.6,342.9
0,stop,134.6,340.4,137.1,348.6,378.7,336.8,342.1
0,stop,134.5,339.9,137.3,348.1,378.4,336.6,342.1
0,stop,134.7,339.7,136.9,347.9,378.7,336.6,342.3
0,stop,134.6,339.4,137.0,348.2,378.5,336.3,341.5
0,stop,134.5,338.9,136.7,347.6,378.0,336.1,341.5
0,stop,134.6,339.0,136.9,347.4,378.4,336.4,341.4
0,stop,134.4,338.4,136.6,346.9,377.7,335.5,341.0
0,stop,134.2,338.3,136.6,346.1,377.3,335.1,340.3
0,stop,134.3,337.9,136.6,346.4,376.7,334.9,340.0
0,stop,134.2,337.3,136.4,345.4,376.2,334.5,339.8
0,stop,134.1,337.0,136.4,345.3,376.4,334.7,339.6
0,stop,133.9,336.6,136.6,344.7,375.7,334.4,339.0
0,stop,133.7,336.2,136.4,344.5,375.5,334.4,338.6
0,stop,133.7,335.1,136.5,344.7,375.4,334.0,338.3
0,stop,133.7,334.7,136.4,343.8,374.7,333.6,338.3
0,stop,133.3,333.9,136.0,343.3,374.7,333.2,337.7
0,stop,133.6,333.6,136.2,343.7,374.6,333.1,337.5
0,stop,133.4,333.3,135.9,343.2,374.5,333.1,337.5
0,stop,133.4,333.5,135.9,343.0,374.1,332.6,337.4
0,stop,133.5,333.0,136.0,343.0,373.8,332.3,337.0
0,stop,133.4,332.9,135.8,342.5,373.8,332.7,337.1
0,stop,133.6,332.5,136.1,342.5,373.5,332.3,336.8
0,stop,133.4,332.8,136.4,342.5,373.8,332.4,336.6
0,stop,133.3,332.1,136.2,341.6,373.6,332.2,336.5
0,stop,133.2,331.7,135.8,341.4,372.7,331.5,336.0
0,stop,133.7,332.7,136.2,341.7,373.6,332.3,336.4
0,stop,133.5,332.2,136.1,340.7,373.0,331.3,335.7
0,stop,133.6,332.5,136.2,341.3,373.4,331.9,336.5
0,stop,133.5,332.4,136.4,341.0,373.2,331.9,335.7
0,stop,133.4,332.3,136.2,340.2,372.8,331.5,335.5
0,stop,133.7,332.3,136.4,340.1,372.3,331.4,335.3
0,stop,133.7,332.6,136.5,340.2,372.7,331.6,335.1
0,stop,133.9,332.6,136.6,340.3,372.5,331.5,335.1
0,stop,134.0,332.6,136.4,340.2,372.7,331.6,335.0
0,stop,134.0,332.7,136.6,339.5,372.1,331.6,334.8
0,stop,134.1,332.8,136.7,340.0,371.8,331.3,334.7
0,stop,133.9,333.4,136.7,339.8,372.3,331.6,334.9
0,stop,133.9,333.3,136.5,339.8,371.9,331.5,334.8
0,stop,133.9,333.0,136.6,339.6,372.0,331.3,334.7
0,stop,134.0,332.9,136.6,339.5,371.4,330.9,334.7
0,stop,133.8,332.6,136.4,339.6,371.8,331.2,334.2
0,stop,133.9,332.5,136.4,339.2,371.3,331.0,334.2
0,stop,134.1,333.2,136.8,340.4,372.3,331.8,335.2
0,stop,134.0,333.0,136.8,340.5,372.1,331.6,335.2
0,stop,134.1,333.7,136.7,340.4,371.9,332.0,334.9
0,stop,134.0,333.2,136.5,340.3,372.3,331.6,334.8
0,stop,134.4,333.3,136.7,340.7,372.5,332.4,335.2
0,stop,134.4,333.1,136.5,340.1,372.4,332.0,335.3
0,stop,134.3,333.1,136.6,340.7,372.0,332.0,334.9
0,stop,134.1,333.2,136.4,339.6,372.1,331.9,335.3
0,stop,134.4,334.0,136.9,340.5,372.6,332.2,335.3
0,stop,134.3,333.7,136.7,339.8,372.0,331.9,334.8
0,stop,134.5,333.9,136.9,340.3,372.4,332.3,335.2
0,stop,134.3,334.3,136.9,340.3,372.3,332.1,335.2
0,stop,134.3,334.5,136.8,340.4,372.1,332.1,335.1
0,stop,134.7,334.5,136.7,340.6,372.7,332.5,335.5
0,stop,134.7,335.1,137.0,340.6,372.4,332.5,335.4
0,stop,134.6,334.9,136.8,340.9,372.8,332.7,335.8
0,stop,134.5,334.8,136.8,341.0,372.6,332.8,335.9
0,stop,134.6,335.4,136.8,341.4,373.3,332.9,336.4
0,stop,134.6,335.0,136.8,341.5,373.1,333.2,335.8
0,stop,134.7,335.4,136.8,342.2,373.2,333.4,336.5
0,stop,134.1,334.7,136.5,341.8,372.8,333.7,336.1
0,stop,134.8,335.4,136.9,342.8,373.7,334.3,337.2
0,stop,134.7,335.4,136.6,343.2,374.2,334.6,337.4
0,stop,134.5,335.2,136.7,343.4,374.2,335.3,337.3
0,stop,135.0,336.0,136.9,344.2,374.6,336.3,338.5
0,stop,134.7,335.9,136.8,344.0,374.6,336.0,338.4
0,stop,134.6,335.7,136.8,344.7,375.1,337.2,339.2
0,stop,134.5,335.8,136.8,345.1,375.0,337.3,339.5
0,stop,134.6,336.3,136.8,345.3,374.9,338.3,340.1
0,stop,134.9,336.1,136.9,346.0,376.5,339.2,340.8
0,stop,134.9,336.6,137.0,346.3,376.6,339.2,341.8
0,stop,134.7,335.9,136.9,346.9,376.6,339.5,341.7
0,stop,134.9,336.7,137.0,347.4,376.9,340.6,342.7
0,stop,135.2,337.0,137.1,347.8,377.3,340.4,343.2
0,stop,135.1,337.1,137.2,348.4,377.5,340.7,343.4
0,stop,135.1,337.3,137.2,348.5,377.6,341.1,343.8
0,stop,135.0,337.2,137.1,349.0,377.8,341.4,344.1
0,stop,135.0,337.5,137.1,349.8,378.4,341.5,344.3
0,stop,134.8,337.3,137.1,349.5,378.2,342.0,344.3
0,stop,135.1,337.4,137.1,350.5,378.6,342.2,345.2
0,stop,134.8,337.7,137.4,351.0,378.9,342.7,344.9
0,stop,135.0,337.1,137.1,351.0,379.1,342.5,345.2
0,stop,135.0,337.7,137.2,351.0,379.6,342.6,345.9
0,stop,134.8,336.9,137.0,351.4,379.2,343.0,345.8
0,stop,134.9,337.6,137.1,351.9,380.1,343.0,345.9
0,stop,134.7,337.2,137.2,351.8,380.1,342.9,346.3
0,stop,134.9,337.4,137.4,352.4,380.1,343.1,346.5
0,stop,134.7,336.7,137.2,352.9,380.3,343.6,346.3
0,stop,134.5,336.4,137.0,353.0,380.2,343.9,346.9
0,stop,134.3,336.0,137.1,353.0,379.9,343.5,346.5
0,stop,134.4,335.8,137.2,353.0,380.0,343.3,346.4
0,stop,134.5,335.4,137.0,353.4,380.8,343.7,346.8
0,stop,134.4,334.4,136.9,353.3,379.9,343.4,346.7
0,stop,133.9,333.6,136.6,352.8,379.5,343.4,346.2
0,stop,134.3,333.4,136.5,353.6,380.1,343.6,346.9
0,stop,133.9,332.9,136.8,354.3,380.4,343.9,347.1
0,stop,133.7,332.2,136.3,354.8,380.5,344.1,347.2
0,stop,133.4,330.1,136.2,354.2,380.0,343.5,347.0
0,stop,133.3,329.0,136.1,354.7,380.2,343.8,347.0
0,stop,133.3,328.8,136.1,355.2,380.4,343.9,346.9
0,stop,133.4,328.2,136.0,355.2,380.8,344.1,347.4
0,stop,133.2,328.1,136.0,355.0,380.3,344.0,347.3
0,stop,133.4,327.9,136.0,355.2,380.5,344.1,347.6
0,stop,133.1,327.6,135.9,355.0,380.3,344.0,347.4
0,stop,133.0,327.4,135.8,355.1,380.6,343.6,347.3
0,stop,133.2,328.0,136.1,356.2,381.3,344.1,348.0
0,stop,133.3,327.7,136.2,356.3,381.1,344.4,348.0
0,stop,133.4,328.4,136.1,356.0,381.1,344.4,348.0
0,stop,133.3,328.5,136.0,355.9,381.1,344.4,347.8
0,stop,133.3,328.7,136.0,356.3,380.9,344.3,347.8
0,stop,133.4,329.2,136.0,356.3,381.3,344.5,348.4
0,stop,133.6,329.0,136.1,356.9,381.7,344.4,348.8
0,stop,133.6,329.2,136.5,357.1,381.4,344.5,348.4
0,stop,133.5,329.4,136.2,356.7,381.5,344.6,348.6
0,stop,133.2,329.1,136.3,356.7,380.8,344.2,348.1
0,stop,133.4,329.2,136.0,357.0,381.1,344.0,348.3
0,stop,133.3,329.5,136.1,357.2,381.5,344.4,348.8
0,stop,133.5,329.3,136.2,357.3,381.6,344.9,348.7
0,stop,133.5,329.0,136.3,357.3,381.4,344.5,348.7
0,stop,133.5,329.0,136.5,357.5,381.6,344.7,349.0
0,stop,133.4,328.8,136.1,357.2,381.0,344.3,348.9
0,stop,133.6,328.6,136.2,357.1,380.9,344.2,348.5
0,stop,133.2,328.7,136.2,356.8,380.1,344.1,348.1
0,stop,133.4,328.1,136.2,356.4,380.5,343.7,347.9
0,stop,133.4,327.9,136.3,356.3,380.2,343.9,347.7
0,stop,133.2,327.6,136.0,355.3,379.9,343.0,347.3
0,stop,133.2,327.8,136.1,355.3,379.7,343.3,347.3
0,stop,133.3,328.2,136.2,355.7,379.8,343.4,347.5
0,stop,133.2,327.8,135.9,354.9,379.4,343.6,347.3
0,stop,133.1,328.0,135.7,355.0,379.3,343.3,347.5
0,stop,133.1,327.8,135.9,354.9,379.5,343.1,347.1
0,stop,133.3,328.4,136.2,355.6,379.6,343.2,347.3
0,stop,133.2,327.9,135.9,354.8,378.9,343.0,347.0
0,stop,133.4,327.8,135.9,354.8,379.3,343.3,347.1
0,stop,133.2,327.9,136.1,355.2,379.7,343.6,347.5
0,stop,133.5,327.4,136.2,354.9,379.4,343.8,347.5
0,stop,133.4,327.5,136.3,355.2,379.9,343.3,347.6
0,stop,133.3,327.1,136.1,355.4,379.6,343.3,347.5
0,stop,133.2,326.5,136.2,355.4,379.3,343.4,347.2
0,stop,133.3,325.6,136.2,355.3,379.3,343.2,347.6
0,stop,133.1,325.1,136.0,355.0,379.5,343.1,347.2
0,stop,133.2,324.7,135.9,355.4,379.5,343.5,347.8
0,stop,133.1,323.7,136.1,355.7,379.7,343.4,347.5
0,stop,132.8,322.8,136.1,355.9,380.0,343.8,347.6
0,stop,132.8,322.2,135.7,355.6,379.3,343.2,347.4
0,stop,132.8,322.4,136.1,356.3,380.1,343.5,348.0
0,stop,132.8,321.9,135.8,355.8,379.7,343.6,347.7
0,stop,133.0,322.3,136.0,356.7,380.2,343.7,348.1
0,stop,133.0,322.6,136.2,356.5,380.3,344.1,348.6
0,stop,133.1,321.8,136.0,356.3,379.9,342.8,348.1
0,stop,133.0,322.0,136.0,356.7,380.6,343.4,348.6
0,stop,132.8,322.2,136.4,357.0,381.1,343.8,349.3
0,stop,133.1,321.8,136.3,357.0,381.7,344.1,349.5
0,stop,132.9,321.5,135.9,356.7,381.4,343.8,349.3
0,stop,132.8,321.4,136.1,357.2,381.7,344.1,349.3
0,stop,132.8,320.8,135.9,357.0,381.4,344.1,349.5
0,stop,133.0,321.1,136.1,357.6,382.3,344.1,350.5
0,stop,132.8,321.0,135.9,357.2,381.7,343.9,350.2
0,stop,132.9,320.5,135.9,357.7,382.7,344.1,350.5
0,stop,132.9,321.0,136.1,357.8,382.8,344.0,350.4
0,stop,132.6,320.4,135.8,357.0,382.6,343.7,350.8
0,stop,132.7,319.9,135.9,357.1,382.5,344.0,350.9
0,stop,132.9,320.2,135.9,357.4,382.9,344.1,351.3
0,stop,132.7,319.6,135.8,357.5,382.7,343.4,350.7
0,stop,132.7,319.6,135.9,357.5,383.2,343.8,351.1
0,stop,132.5,318.8,135.8,356.7,382.4,343.3,350.5
0,stop,132.2,319.0,135.8,356.7,382.5,343.0,351.0
0,stop,132.6,318.5,135.5,356.6,382.5,343.3,350.8
0,stop,132.4,318.2,135.6,356.1,382.7,343.2,350.9
0,stop,132.5,317.9,135.6,355.6,382.1,342.9,350.3
0,stop,132.3,317.4,135.7,355.4,381.9,343.0,350.1
0,stop,132.2,317.3,135.5,355.6,382.0,342.9,349.8
0,stop,132.5,317.0,135.6,355.9,382.2,342.7,349.8
0,stop,132.5,316.4,135.6,355.4,381.6,342.8,349.7
0,stop,132.4,316.6,135.3,355.2,381.5,342.6,349.6
0,stop,132.4,317.0,135.7,355.6,381.7,343.0,349.8
0,stop,132.3,316.0,135.6,355.0,381.2,342.3,349.4
0,stop,132.0,315.6,135.4,354.9,381.3,342.3,349.4
0,stop,132.3,315.2,135.5,355.6,381.8,342.4,349.5
0,stop,132.1,314.3,135.6,355.2,381.6,342.4,349.4
0,stop,132.2,313.9,135.5,355.8,381.6,342.6,349.4
0,stop,132.2,312.6,135.5,355.9,381.9,342.7,349.5
0,stop,132.0,312.4,135.6,356.1,382.3,342.6,349.7
0,stop,131.9,311.6,135.5,356.2,382.0,342.6,349.6
0,stop,132.0,310.7,135.2,355.6,381.9,342.5,350.0
0,stop,131.9,310.3,135.5,355.7,382.0,343.0,349.6
0,stop,132.2,310.1,135.5,356.3,382.5,343.1,350.0
0,stop,132.2,310.0,135.4,356.2,382.6,342.6,349.9
0,stop,132.0,309.8,135.6,356.0,382.2,343.0,350.4
0,stop,132.1,309.6,135.5,356.2,382.5,343.3,350.2
0,stop,131.6,308.9,135.2,354.9,381.5,342.2,349.0
0,stop,132.1,309.6,135.6,356.3,382.8,343.1,350.2
0,stop,131.8,309.6,135.5,355.8,382.1,342.9,350.2
0,stop,131.7,308.8,135.2,355.9,382.0,342.2,349.7
0,stop,131.9,309.5,135.5,356.4,382.6,343.0,350.0
0,stop,132.0,309.5,135.5,356.4,382.8,342.9,350.1
0,stop,132.2,309.6,135.5,356.0,383.0,343.7,350.6
0,stop,131.9,309.5,135.4,356.2,382.7,343.5,350.2
0,stop,131.7,309.7,135.6,356.5,382.8,343.0,350.7
0,stop,132.0,309.7,135.5,356.6,383.0,343.5,350.9
0,stop,131.7,309.3,135.3,355.9,381.8,342.8,349.8
0,stop,131.9,309.8,135.4,356.4,382.8,343.0,350.2
0,stop,132.1,310.0,135.4,356.2,382.3,343.4,350.3
0,stop,131.8,309.6,135.4,355.7,382.1,343.0,350.1
0,stop,131.8,309.4,135.3,355.0,381.4,342.4,349.7
0,stop,132.0,309.9,135.6,355.0,381.4,342.8,349.7
0,stop,131.9,310.1,135.2,354.6,381.0,342.8,349.5
0,stop,131.5,309.9,135.1,354.1,380.2,342.6,349.1
0,stop,131.7,309.8,135.0,353.7,380.0,342.3,348.9
0,stop,131.7,309.7,135.0,352.7,379.1,341.5,348.2
0,stop,131.5,310.0,134.8,352.3,379.1,341.3,347.8
0,stop,131.8,310.3,135.0,352.6,378.8,341.4,348.3
0,stop,131.6,311.0,135.1,352.2,379.1,341.4,347.9
0,stop,131.9,310.9,135.1,352.5,378.7,341.4,348.1
0,stop,131.9,311.8,135.2,352.5,379.1,341.4,347.9
0,stop,132.1,312.4,135.3,352.2,378.8,341.2,347.9
0,stop,131.8,312.4,135.0,351.8,378.4,341.4,347.2
0,stop,131.9,313.5,135.2,352.2,378.4,341.6,347.0
0,stop,132.0,313.5,135.2,351.5,378.8,341.0,346.9
0,stop,131.7,313.8,135.1,351.5,378.3,341.0,346.7
0,stop,131.9,314.5,135.1,351.1,377.7,340.5,346.7
0,stop,131.8,313.8,134.9,350.7,377.4,339.8,346.1
0,stop,131.7,314.9,135.1,350.4,377.5,339.8,346.1
0,stop,131.8,314.7,134.9,350.8,377.4,340.0,345.9
0,stop,131.8,315.2,135.3,350.6,377.3,339.7,345.6
0,stop,131.8,315.3,135.1,350.1,377.1,339.5,345.2
0,stop,131.9,316.2,135.1,350.5,377.1,340.0,345.6
0,stop,131.8,316.1,134.8,350.0,377.2,339.6,345.0
0,stop,132.1,317.1,135.0,350.5,377.0,339.5,345.5
0,stop,131.8,316.7,135.0,349.6,376.4,339.0,344.4
0,stop,132.2,317.2,135.0,349.3,376.4,338.7,344.4
0,stop,132.2,317.9,135.2,350.1,377.0,339.5,345.6
0,stop,131.9,318.2,135.0,349.3,376.1,338.9,344.3
0,stop,131.9,318.2,134.8,349.5,375.8,338.7,344.1
0,stop,132.0,319.3,135.1,349.3,376.4,339.0,344.2
0,stop,132.2,319.5,134.9,349.2,376.1,338.3,344.0
0,stop,131.8,320.1,135.1,349.4,376.3,338.5,344.3
0,stop,132.3,320.0,134.8,349.2,375.5,338.4,343.7
0,stop,132.3,320.3,135.0,349.2,376.5,339.0,344.1
0,stop,132.1,320.9,135.2,349.7,376.2,339.3,344.1
0,stop,132.3,320.9,135.0,349.1,376.1,338.6,344.2
0,stop,132.2,321.0,134.8,349.1,376.3,338.5,343.7
0,stop,132.2,321.6,135.2,349.7,376.1,338.6,344.0
0,stop,132.0,321.5,135.2,349.5,376.5,338.9,344.2
0,stop,132.4,322.0,135.2,349.4,376.1,339.0,344.2
0,stop,132.3,322.3,135.1,349.2,375.8,338.6,343.7
0,stop,132.3,322.5,135.1,349.3,376.2,338.8,343.7
0,stop,132.3,322.9,135.1,349.2,375.9,338.7,343.7
0,stop,132.3,323.4,135.1,349.3,375.7,338.8,344.2
0,stop,132.3,323.3,135.1,348.5,375.3,338.4,343.2
0,stop,132.1,323.5,135.1,348.8,375.8,338.5,343.4
0,stop,132.3,324.0,135.1,349.0,375.3,338.0,343.2
0,stop,132.4,324.4,135.3,349.0,375.7,338.2,343.5
0,stop,132.5,325.0,135.3,349.1,376.1,338.1,343.5
0,stop,132.3,325.3,135.4,349.0,375.8,338.3,343.5
0,stop,132.3,325.2,135.2,348.6,375.8,338.0,343.1
0,stop,132.4,325.6,135.5,348.7,375.6,338.3,343.2
0,stop,132.3,326.0,135.2,348.6,375.3,337.7,343.3
0,stop,132.5,326.4,135.5,348.9,375.7,338.1,343.3
0,stop,132.7,326.7,135.2,348.7,376.0,338.3,343.0
0,stop,132.4,326.7,135.2,348.8,375.7,338.1,343.0
0,stop,132.7,326.7,135.5,348.9,375.8,338.3,343.2
0,stop,132.6,326.9,135.4,348.6,375.5,337.8,343.1
0,stop,132.3,327.3,135.1,348.3,375.5,337.9,342.5
0,stop,132.6,327.5,135.5,348.8,375.4,337.9,342.8
0,stop,132.5,327.7,135.4,348.4,375.7,337.9,342.9
0,stop,132.4,327.6,135.1,348.2,375.8,337.8,343.0
0,stop,132.5,327.9,135.5,348.7,376.2,338.3,343.2
0,stop,132.6,328.0,135.7,348.9,375.8,337.7,342.8
0,stop,132.7,328.4,135.4,348.6,376.4,337.9,343.4
0,stop,132.5,328.1,135.4,347.8,375.4,337.8,342.5
0,stop,132.5,328.4,135.4,348.0,375.3,337.8,342.5
0,stop,132.6,328.5,135.5,348.5,375.7,337.7,342.5
0,stop,132.7,328.9,135.4,348.3,375.6,337.8,342.7
0,stop,132.5,328.9,135.4,348.5,375.8,337.5,342.6
0,stop,132.7,328.8,135.5,348.4,375.6,337.7,342.6
0,stop,132.6,328.8,135.5,348.4,375.8,337.7,342.8
0,stop,132.7,328.5,135.4,348.2,375.6,337.8,342.1
0,stop,132.5,328.5,135.1,347.8,375.4,337.2,342.3
0,stop,132.7,329.1,135.4,348.1,375.4,337.6,342.2
0,stop,132.6,328.8,135.4,348.1,375.4,337.7,342.0
0,stop,132.6,328.7,135.5,347.9,375.7,337.5,342.2
0,stop,132.5,328.5,135.3,347.9,375.4,337.1,342.2
0,stop,132.6,328.6,135.5,347.5,375.3,337.3,342.1
0,stop,132.7,329.0,135.5,347.6,375.6,337.3,341.9
0,stop,132.5,328.7,135.3,347.7,375.1,337.2,341.9
0,stop,132.7,328.9,135.5,347.5,375.3,337.4,341.9
0,stop,132.6,328.6,135.5,347.6,375.4,337.1,341.9
0,stop,132.5,328.8,135.4,347.3,375.2,337.1,342.0
0,stop,132.4,328.8,135.3,347.6,375.3,336.8,341.4
0,stop,132.7,329.1,135.6,347.6,375.4,337.2,341.8
0,stop,132.8,328.9,135.6,347.6,375.5,337.4,342.1
0,stop,132.4,328.9,135.3,347.4,375.0,336.6,341.2
0,stop,132.6,329.2,135.5,347.0,375.1,336.7,341.4
0,stop,132.7,329.0,135.5,347.4,375.3,337.3,341.8
0,stop,132.6,328.5,135.3,346.8,374.5,336.7,341.2
0,stop,132.3,328.0,135.1,346.2,374.3,336.1,340.7
0,stop,132.4,328.3,135.3,346.2,374.1,335.8,340.6
0,stop,132.5,328.6,135.6,347.0,374.8,336.4,341.2
0,stop,132.5,328.3,135.3,346.5,374.4,336.0,340.3
0,stop,132.8,328.6,135.6,346.8,374.3,336.3,340.6
0,stop,132.5,328.3,135.5,346.0,373.8,336.1,340.0
0,stop,132.4,328.3,135.4,346.4,374.2,336.1,340.2
0,stop,132.3,327.4,135.3,345.6,374.0,335.3,339.9
0,stop,132.7,328.2,135.4,346.2,374.0,335.7,340.0
0,stop,132.6,327.9,135.5,345.6,373.7,335.2,339.6
0,stop,132.7,328.4,135.7,346.5,374.3,335.4,340.2
0,stop,132.7,328.0,135.6,345.8,373.8,335.4,339.8
0,stop,132.6,328.0,135.7,345.9,374.3,335.7,339.6
0,stop,132.4,327.8,135.3,345.7,373.4,335.4,339.4
0,stop,132.5,327.4,135.5,346.0,374.0,335.5,339.3
0,stop,132.5,327.7,135.7,345.9,373.7,335.5,339.6
0,stop,132.3,327.5,135.4,345.5,373.1,334.9,339.0
0,stop,132.6,327.9,135.5,345.7,374.2,335.2,339.7
0,stop,132.6,328.2,135.6,345.8,374.0,335.3,339.8
0,stop,132.6,327.6,135.5,345.3,373.8,335.1,338.9
0,stop,132.5,327.8,135.6,345.8,373.7,335.4,339.2
0,stop,132.6,327.8,135.6,345.5,373.8,335.2,339.4
0,stop,132.3,327.1,135.3,344.7,373.0,334.6,338.4
0,stop,132.3,326.7,135.3,344.6,372.7,334.2,338.5
0,stop,132.2,326.7,135.3,345.4,373.0,334.4,338.4
0,stop,132.5,326.7,135.3,344.7,372.6,334.5,338.8
0,stop,132.6,326.6,135.5,345.8,373.2,335.0,338.9
0,stop,132.5,326.7,135.4,345.5,372.9,335.0,338.8
0,stop,132.6,326.7,135.5,346.2,373.3,335.4,339.5
0,stop,132.5,326.3,135.3,346.0,373.2,335.6,339.6
0,stop,132.6,326.5,135.6,346.5,373.7,336.1,340.0
0,stop,132.7,326.4,135.6,346.6,374.1,336.3,340.1
0,stop,132.7,326.0,135.8,346.7,374.2,336.5,340.4
0,stop,132.4,325.3,135.3,346.9,373.8,336.2,340.2
0,stop,132.7,326.1,135.6,346.8,374.2,336.9,341.2
0,stop,132.5,325.1,135.4,347.2,374.2,337.1,340.9
0,stop,132.7,325.2,135.5,347.7,374.4,337.1,341.1
0,stop,132.8,325.2,135.4,347.5,374.9,337.7,341.6
0,stop,132.8,325.0,135.4,347.7,374.9,337.2,342.3
0,stop,132.9,325.1,135.6,347.8,374.5,337.6,341.4
0,stop,132.6,324.7,135.7,347.8,374.8,337.8,341.9
0,stop,133.1,324.8,135.8,348.4,375.7,338.4,342.1
0,stop,132.8,324.1,135.7,348.2,375.4,338.1,342.2
0,stop,132.7,323.6,135.7,348.3,375.7,338.3,342.2
0,stop,132.9,323.7,135.8,348.5,375.5,338.9,342.9
0,stop,132.8,323.9,135.7,348.9,376.2,338.8,342.9
0,stop,132.9,323.4,135.7,348.3,375.6,338.9,342.6
0,stop,132.8,322.9,135.6,348.5,376.0,339.2,343.1
0,stop,132.7,322.8,135.7,349.0,376.0,338.9,343.0
0,stop,132.9,322.1,135.7,349.1,376.1,338.9,343.2
0,stop,132.9,322.1,135.9,349.1,376.6,339.2,343.3
0,stop,132.8,322.1,135.9,349.6,376.6,339.4,343.7
0,stop,132.7,321.6,135.7,349.1,376.2,339.3,343.5
0,stop,132.6,321.3,135.6,348.9,376.0,339.2,343.2
0,stop,132.7,321.3,135.7,349.5,376.7,339.2,343.2
0,stop,132.7,321.1,135.8,349.7,377.0,339.9,344.0
0,stop,132.6,320.0,135.6,349.4,376.7,339.4,343.3
0,stop,132.9,320.0,135.7,350.3,377.6,340.3,344.0
